state,county,latitude,longitude,reachedPatientLimit
NJ,BERGEN,40.9319197,-74.0899965,Y
MD,BALTIMORE,39.3233383,-76.7594387,Y
OH,HOCKING,39.5576258,-82.4562612,Y
OH,FAIRFIELD,39.7596899,-82.4895949,Y
MD,BALTIMORE,39.3687337,-76.8008653,Y
CO,DENVER,39.7120679,-104.8960457,Y
TX,BRAZORIA,29.409382,-95.265712,Y
WA,KING,47.6094923,-122.327887,Y
CT,FAIRFIELD,41.2974873,-73.1156437,Y
VA,CHARLESTON,32.784352,-79.946823,Y
MA,BARNSTABLE,41.674721,-70.2977478,Y
OH,STARK,40.8094295,-81.5198477,Y
NY,ERIE,42.89509,-78.8820439,Y
OH,FRANKLIN,39.9545619,-82.8589723,Y
OH,FRANKLIN,40.0843543,-82.8083241,Y
CA,SANTA CLARA,37.3134795,-121.9342554,Y
NC,BUNCOMBE,35.561501,-82.5434702,Y
CT,WINDHAM,41.7173278,-72.2244989,Y
AK,ANCHORAGE,61.1839979,-149.8170943,Y
NV,CLARK,36.025301,-115.087182,Y
SC,CHARLESTON,32.9107104,-80.0233191,Y
PA,MONROE,40.9975285,-75.2203528,Y
NJ,MIDDLESEX,40.5067086,-74.4629581,Y
KY,MENIFEE,,,N
WA,KING,47.6499333,-122.3084015,Y
OH,STARK,40.8192055,-81.5054847,Y
ND,BENSON,47.9759084,-98.9974307,Y
RI,PROVIDENCE,41.7945953,-71.3497605,N
NM,MCKINLEY,35.5075844,-108.7299942,Y
WI,MARATHON,44.9315472,-89.6335915,Y
CA,ORANGE,33.8481751,-117.9345264,Y
AZ,PIMA,32.2182651,-110.9698038,Y
OH,LUCAS,41.6434416,-83.5021261,Y
IN,BARREN,38.3305035,-85.7669048,Y
AZ,MARICOPA,33.3406787,-111.6862101,Y
NC,CALDWELL,35.9143187,-81.5391907,Y
NY,QUEENS,40.7450725,-73.8857803,Y
WA,KING,47.6498722,-122.3082296,Y
CO,GARFIELD,39.5324826,-107.323257,Y
NY,QUEENS,40.7552013,-73.8169105,Y
NV,CLARK,36.0310541,-114.9786895,Y
MN,WASHINGTON,45.0372066,-92.8512895,Y
NY,BROOME,42.1056942,-75.9226439,Y
NC,BUNCOMBE,35.561501,-82.5434702,Y
OH,FRANKLIN,39.996017,-83.0176819,Y
MA,PLYMOUTH,42.0842516,-71.020244,Y
IA,GASTON,35.2735354,-81.1374831,Y
NY,ALBANY,42.6618937,-73.7481209,Y
KY,KENTON,39.0199322,-84.57532,Y
WI,MILWAUKEE,43.156507,-87.986564,Y
NY,MONROE,43.1218634,-77.6255539,Y
NY,ERIE,42.898761,-78.890232,Y
DC,DISTRICT OF COLUMBIA,38.9370211,-77.1074474,Y
CA,LOS ANGELES,33.9746478,-118.4298546,Y
CA,SANTA CLARA,37.3158737,-121.9371322,Y
WA,PIERCE,47.2673799,-122.46127,Y
CA,SAN FRANCISCO,37.7675502,-122.3903803,Y
SC,FAIRFIELD,34.372088,-81.1031299,Y
OH,FRANKLIN,39.9556199,-83.1299262,Y
PA,ALLEGHENY,40.4426883,-79.9606203,Y
VT,ORANGE,44.0014897,-72.1200952,Y
IN,ST JOSEPH,41.6836909,-86.2519755,Y
GA,CLARKE,33.9423894,-83.3321995,Y
CA,SANTA CLARA,37.326606,-121.9402893,Y
NY,NEW YORK,40.7389351,-73.9753367,Y
DC,DISTRICT OF COLUMBIA,38.9194216,-77.040347,Y
PA,MONROE,41.008858,-75.1617505,Y
PA,ALLEGHENY,40.4420639,-79.9607843,Y
TX,DALLAS,32.7645782,-97.0589815,Y
CA,SAN FRANCISCO,37.7633488,-122.4567529,Y
CA,VENTURA,34.3463813,-119.0684107,Y
PA,BEAVER,40.6707759,-80.505297,Y
KY,LAUREL,37.1436904,-84.0673259,Y
MO,ST CHARLES,38.7881316,-90.6040301,Y
CO,DENVER,39.750781,-104.9861513,Y
MI,WAYNE,42.3803798,-83.0271584,Y
MA,MIDDLESEX,42.3823242,-71.4148491,Y
WA,CLARK,45.6238087,-122.5817084,Y
NV,CLARK,36.16918,-115.13004,Y
MI,WAYNE,42.127455,-83.218245,Y
CA,SHASTA,40.5831391,-122.385033,N
LA,OUACHITA,32.4957234,-92.1379274,Y
HI,HAWAII,19.7133918,-155.0736677,Y
OH,SUMMIT,41.0148045,-81.5894562,Y
WA,KING,47.6152933,-122.3483883,Y
FL,LEE,26.3306305,-81.7724892,Y
MA,BRISTOL,,,Y
WV,KANAWHA,38.3299152,-81.6026856,Y
KY,BALLARD,36.9649665,-89.089548,Y
WI,FOREST,45.5712999,-88.8507665,N
MI,SAGINAW,43.4381548,-83.988462,Y
OH,PORTAGE,41.1531169,-81.327187,Y
OH,UNION,40.2270712,-83.3653967,Y
WA,JEFFERSON,48.1074038,-122.7897084,Y
NY,NEW YORK,40.7330663,-73.9819259,Y
WA,SNOHOMISH,48.3200381,-121.5529776,Y
MI,KENT,42.959126,-85.6546331,Y
AR,CRAIGHEAD,35.7772816,-90.751907,Y
CA,SAN FRANCISCO,37.7642347,-122.4562335,Y
MA,PLYMOUTH,42.0842516,-71.020244,Y
CA,SACRAMENTO,38.42126,-121.4082052,Y
NV,CLARK,36.1675119,-115.1470721,Y
NY,NEW YORK,40.7390729,-73.9750165,Y
CA,YOLO,37.8875668,-122.1184917,Y
WA,KING,47.6074762,-122.3290359,Y
NY,NEW YORK,40.7330663,-73.9819259,Y
VT,WINDHAM,19.726155,-155.0885939,Y
MO,GREENE,37.1459643,-93.2747425,Y
MA,SUFFOLK,42.3329583,-71.10753,Y
WI,MILWAUKEE,42.99054,-87.951011,N
GA,COLQUITT,31.1303008,-83.7725925,Y
TN,WASHINGTON,36.3475049,-82.3729512,Y
RI,PROVIDENCE,41.8113917,-71.4111242,Y
MA,ESSEX,42.4651704,-70.9436273,Y
WA,PIERCE,47.3474014,-122.6131401,Y
CA,SACRAMENTO,38.5517818,-121.4495069,Y
WI,ROCK,42.6493812,-89.0292572,Y
NE,SARPY,41.1372515,-95.947961,Y
FL,ORANGE,28.540023,-81.2779501,Y
NY,NEW YORK,40.7389351,-73.9753367,Y
DE,NEW CASTLE,39.7152769,-75.6735631,Y
NY,MONROE,43.2128456,-77.4371188,Y
CA,KERN,35.3919935,-119.0102225,Y
NY,BRONX,40.8146424,-73.9208724,Y
AR,PULASKI,34.7391952,-92.2938272,Y
AK,FAIRBANKS NORTH STAR,64.8377778,-147.7163888,Y
MN,STEARNS,45.5731124,-94.2135097,Y
PA,PHILADELPHIA,40.0430599,-75.220848,Y
ME,PENOBSCOT,44.8249351,-68.7857437,Y
NC,WAKE,35.8635161,-78.6368509,Y
MA,BRISTOL,41.9006623,-71.098632,Y
MO,CAPE GIRARDEAU,37.3289364,-89.5729733,Y
HI,HONOLULU,21.3357473,-157.9178975,Y
MN,HENNEPIN,44.9997998,-93.2937156,Y
SC,CHARLESTON,32.7998754,-80.0109047,Y
SC,CHARLESTON,32.7999047,-80.011723,Y
SC,COLLETON,32.7425765,-80.458304,Y
SC,CHARLESTON,32.799791,-80.0108494,Y
SC,CHARLESTON,32.7999047,-80.011723,Y
AZ,MARICOPA,33.495251,-112.066269,Y
WI,MILWAUKEE,43.0597523,-87.8971206,Y
TX,EL PASO,31.8202515,-106.4624253,Y
DE,SUSSEX,38.5997182,-75.2858653,Y
DE,KENT,39.1514728,-75.5291121,Y
DE,SUSSEX,39.1428711,-75.5210046,Y
GA,SPALDING,33.2721814,-84.2925973,Y
PA,PHILADELPHIA,39.9363184,-75.1573199,Y
DC,DISTRICT OF COLUMBIA,38.9289408,-77.0098896,Y
CO,DENVER,39.7343218,-105.0242368,Y
DC,DISTRICT OF COLUMBIA,38.9004183,-77.0009652,Y
CO,DENVER,39.71595,-104.9467529,Y
AZ,MARICOPA,33.4537256,-112.0705976,Y
NY,BRONX,40.817219,-73.925015,Y
RI,PROVIDENCE,41.8102347,-71.4090867,Y
OH,HAMILTON,39.1418571,-84.6255702,Y
NY,NEW YORK,40.7156814,-74.0023337,Y
NC,ROBESON,34.6505965,-79.0006196,Y
FL,MANATEE,27.4962219,-82.6114739,Y
IL,COOK,41.8026933,-87.6134653,N
HI,HONOLULU,21.4300338,-158.179899,Y
PA,FAYETTE,39.9010981,-79.7556279,Y
OR,WASHINGTON,45.5472819,-122.9013539,Y
TN,DAVIDSON,36.1539199,-86.8023942,Y
MN,SHERBURNE,45.4002752,-93.784504,Y
ME,PENOBSCOT,44.8147701,-68.808793,Y
CA,SAN FRANCISCO,37.7627015,-122.4597539,Y
NC,BUNCOMBE,35.5852445,-82.5519766,Y
OH,CUYAHOGA,41.463069,-81.4885518,Y
TX,WICHITA,33.8804933,-98.5511918,Y
FL,ORANGE,28.6263811,-81.3245987,Y
AZ,MARICOPA,33.458924,-112.1288165,Y
MN,GOODHUE,44.5600215,-92.5723449,Y
FL,INDIAN RIVER,27.6322834,-80.3564398,Y
VA,PRINCE WILLIAM,38.7663451,-77.4887044,Y
VA,MANASSAS CITY,38.7668956,-77.4850525,Y
NY,NEW YORK,40.7389351,-73.9753367,Y
VT,LARIMER,40.5385751,-105.0982596,Y
NY,KINGS,40.6935335,-73.9761817,Y
IL,COOK,41.7690386,-87.6927027,Y
WA,KING,47.6100359,-122.327796,Y
MD,BALTIMORE,39.342931,-76.44365,Y
WI,MILWAUKEE,43.0450069,-88.0476939,Y
NY,NEW YORK,40.8732679,-73.9129674,Y
OH,FAYETTE,39.6562706,-85.13254,Y
VA,FAIRFAX,38.7052552,-77.1433401,Y
NY,NEW YORK,40.791484,-73.9520122,Y
MI,WAYNE,42.3700884,-83.0761842,Y
MS,HARRISON,30.4315719,-89.0900512,Y
MS,HARRISON,30.4315719,-89.0900512,Y
NY,NEW YORK,40.7389351,-73.9753367,Y
TX,ANGELINA,31.3349863,-94.7510909,N
CO,JEFFERSON,39.7651143,-105.0879586,Y
NY,ROCKLAND,41.1673152,-73.9890175,Y
IN,MONROE,39.1604315,-86.542195,Y
KS,SHAWNEE,39.0468628,-95.761023,N
CO,DENVER,39.750878,-104.9861008,Y
VA,SPOTSYLVANIA,38.3118231,-77.4801905,Y
IA,WAPELLO,41.0169557,-92.4125431,Y
PA,WAYNE,41.5750263,-75.2685963,Y
MI,WAYNE,42.3700409,-83.0761515,Y
OH,SCIOTO,38.7386,-82.9817,Y
CA,SAN JOAQUIN,37.971862,-121.289975,Y
CO,EAGLE,39.3745721,-107.0769737,Y
ID,BONNEVILLE,43.4751256,-111.986194,Y
PA,ALLEGHENY,40.4369808,-79.9607441,Y
FL,POLK,28.7576009,-81.3523037,Y
PA,DELAWARE,39.8557631,-75.3681915,Y
MN,DAKOTA,44.962987,-93.2404449,Y
PA,PHILADELPHIA,39.9571806,-75.1628984,Y
WA,CLALLAM,48.0889705,-123.1100729,Y
NY,FULTON,43.0586846,-74.1965206,Y
MO,LINCOLN,38.9884617,-90.9771609,Y
MN,CHISAGO,45.3758002,-92.8062226,Y
OH,FRANKLIN,40.1140089,-83.0879832,Y
NC,WATAUGA,36.1983439,-81.6549188,Y
CO,LARIMER,40.5220128,-105.0284598,Y
FL,BROWARD,26.083108,-80.252366,N
CA,ORANGE,33.7498638,-117.8392936,Y
NY,NEW YORK,40.7389351,-73.9753367,Y
TX,JEFFERSON,30.0709738,-94.1199285,Y
MT,MISSOULA,46.871622,-114.0146154,Y
TX,TARRANT,32.5662684,-97.0951471,Y
WA,BENTON,46.218826,-119.7875305,Y
OH,CUYAHOGA,41.4870295,-81.5902592,Y
NV,CLARK,36.0564795,-115.0523667,Y
NY,NASSAU,40.6624352,-73.6479641,Y
VA,CUMBERLAND,37.3238532,-78.4370283,Y
NY,NEW YORK,40.8380752,-73.9425361,Y
TN,FENTRESS,36.477836,-84.963055,Y
KY,HARDIN,37.9003532,-85.9414375,Y
SD,SULLIVAN,43.3846894,-72.3409741,Y
CT,NEW LONDON,41.5477143,-72.091534,Y
CA,MONTEREY,36.592184,-121.896975,Y
MN,HENNEPIN,44.8711807,-93.3542418,Y
PA,HARRIS,29.650897,-95.200206,N
NY,NEW YORK,40.7798024,-73.9849772,Y
MD,PRINCE GEORGES,38.9682249,-76.9181647,Y
OH,WOOD,39.2818798,-81.5398228,Y
WI,DANE,43.0634423,-89.417214,Y
NM,DONA ANA,32.3112059,-106.7555778,Y
WA,MASON,47.23706,-123.1932,Y
NJ,HUDSON,40.5829235,-74.6075599,Y
DE,NEW CASTLE,39.7188974,-75.670197,Y
MO,JEFFERSON,38.2207065,-90.3926787,Y
CA,SAN MATEO,37.6520332,-122.4750956,N
MD,TALBOT,38.7605552,-76.0636747,Y
MI,WAYNE,42.3382096,-83.0308509,Y
WA,KING,47.658839,-122.318284,Y
MD,ALLEGANY,39.6362813,-78.7630256,Y
IL,COOK,41.6770304,-87.8159019,Y
NC,BUNCOMBE,35.582065,-82.6024249,Y
MD,ANNE ARUNDEL,39.0273719,-76.5013538,Y
KY,PIKE,37.5176103,-82.566707,Y
AZ,PINAL,,,Y
NY,WESTCHESTER,41.0861707,-73.8062443,Y
DE,SUSSEX,38.6596352,-75.3711832,Y
PA,PHILADELPHIA,39.991341,-75.102523,Y
AZ,PINAL,32.5170419,-110.8884831,Y
CA,CONTRA COSTA,38.006764,-122.1327937,Y
WA,KING,47.658839,-122.318284,Y
MI,HOUGHTON,47.1409861,-88.5862827,Y
OK,OKLAHOMA,35.4203537,-97.5622601,Y
WA,CLARK,45.625044,-122.5811217,Y
PA,PHILADELPHIA,39.9484563,-75.197445,Y
NY,NEW YORK,40.7368905,-73.9941082,Y
OH,CUYAHOGA,41.3688774,-81.8309271,Y
AK,MATANUSKA SUSITNA,61.601368,-149.4857727,Y
MN,STEARNS,45.58167,-94.1743375,N
NY,BRONX,40.8362867,-73.9202294,Y
NY,QUEENS,40.745872,-73.9817784,Y
CO,LARIMER,40.5754328,-105.0594402,Y
AZ,MARICOPA,33.534343,-112.0992352,Y
MO,CLAY,39.3701781,-94.5823643,Y
SD,LINCOLN,43.4911183,-96.7786143,Y
NJ,ESSEX,40.7340503,-74.1773457,Y
CO,LARIMER,40.2730153,-105.1178098,Y
NY,SUFFOLK,40.6840438,-73.4175128,Y
FL,BAKER,30.295968,-82.1217298,Y
IL,WILLIAMSON,37.75109,-88.9747063,Y
FL,LEE,26.507232,-81.913147,Y
WA,JEFFERSON,48.1067473,-122.7906752,Y
IL,JACKSON,37.72702,-89.2079282,Y
NY,NEW YORK,40.7389351,-73.9753367,Y
CA,HUMBOLDT,40.5819987,-124.1310125,N
WA,KING,47.4579476,-122.2376268,Y
MA,BRISTOL,41.7148311,-71.1353293,Y
MO,GREENE,37.1459643,-93.2747425,Y
NY,KINGS,40.5988101,-74.0053224,Y
IL,MCHENRY,42.2755106,-88.4008463,Y
CA,ORANGE,33.5711594,-117.7011759,Y
FL,PALM BEACH,26.6412773,-80.0887438,Y
MI,BAY,43.5904457,-83.8378643,Y
CO,PUEBLO,38.3060238,-104.5976682,Y
SC,HORRY,33.7803829,-78.7884163,Y
MA,SUFFOLK,42.304408,-71.059316,Y
MO,ST LOUIS,38.5062584,-90.3811704,Y
DC,,38.9438843,-77.0778561,Y
NC,NEW HANOVER,34.193976,-77.913542,Y
WI,MIDDLESEX,42.3748655,-71.1044036,Y
NY,NEW YORK,40.7389351,-73.9753367,Y
NE,BERKSHIRE,42.459638,-73.2492284,Y
MO,JACKSON,39.0912716,-94.5744984,Y
MO,GREENE,37.24186,-93.326587,Y
VT,BENNINGTON,42.7541081,-73.2198587,Y
AZ,MARICOPA,33.4243559,-112.1309123,Y
CA,HUMBOLDT,40.8021095,-124.1457845,Y
OR,MULTNOMAH,45.5329445,-122.5532938,Y
MN,HENNEPIN,44.8711807,-93.3542418,Y
MI,CHARLEVOIX,45.1500112,-85.1378203,Y
OR,DOUGLAS,43.2620486,-123.3503409,Y
NJ,CAMDEN,39.941133,-75.113998,Y
TX,DENTON,33.0458798,-96.8684817,Y
RI,PROVIDENCE,41.826799,-71.417527,Y
CA,SAN DIEGO,33.1914598,-117.2754649,Y
CA,KERN,35.3721397,-119.0288406,Y
DC,DISTRICT OF COLUMBIA,38.9289408,-77.0098896,Y
OH,BUTLER,39.4394853,-84.209069,Y
WA,KING,47.6273793,-122.1904252,N
DC,DISTRICT OF COLUMBIA,38.8449262,-76.9917314,Y
TX,BRAZORIA,29.4137278,-95.2657882,Y
MN,RAMSEY,44.923,-93.1278246,Y
VA,RICHMOND CITY,37.567931,-77.412665,Y
CT,NEW HAVEN,41.3082824,-72.9018295,Y
AR,WASHINGTON,36.1136801,-94.1501768,N
NY,NEW YORK,40.7649831,-73.9780213,Y
VT,WASHINGTON,44.2205032,-72.5609463,Y
KY,FAYETTE,37.8672629,-122.2603811,Y
VA,HENRICO,37.6152105,-77.4782043,Y
CA,SAN LUIS OBISPO,35.4706675,-120.668745,Y
FL,ESCAMBIA,30.4323357,-87.2322348,Y
CO,BOULDER,39.984982,-105.238654,Y
VT,WASHINGTON,44.2205032,-72.5609463,Y
CA,SAN DIEGO,32.8323737,-117.1260157,Y
NY,QUEENS,40.7743181,-73.9311433,Y
MD,MONTGOMERY,39.0231158,-76.9793376,Y
PA,BUCKS,40.2302695,-74.9140929,Y
NY,KINGS,40.6565299,-73.9427788,Y
MA,HAMPDEN,42.095415,-72.61276,Y
CO,ADAMS,39.7452818,-104.8375727,Y
DE,NEW CASTLE,39.7458029,-75.5343036,Y
NY,NEW YORK,40.8099263,-73.9467896,Y
MD,PRINCE GEORGES,38.9736285,-76.771436,Y
MO,GREENE,37.1480143,-93.2817616,Y
DC,DISTRICT OF COLUMBIA,38.8449262,-76.9917314,Y
CA,ALAMEDA,37.8041675,-122.2874524,Y
IN,KOSCIUSKO,41.095694,-85.109793,Y
NY,NEW YORK,40.7389351,-73.9753367,Y
IL,COOK,41.8888734,-87.7936632,Y
MI,KENT,42.991226,-85.589184,Y
NY,SUFFOLK,40.9091088,-73.1153499,Y
MT,SANDERS,47.4695324,-114.8917534,Y
AZ,MARICOPA,33.501256,-111.9216165,Y
FL,INDIAN RIVER,27.6322834,-80.3564398,Y
MD,MONTGOMERY,39.1213576,-77.1773186,Y
MD,PRINCE GEORGES,38.9922033,-76.8814337,Y
IN,MARION,,,Y
VA,,38.8337711,-77.1224624,Y
WI,MILWAUKEE,42.9618784,-87.9468828,Y
MA,BRISTOL,41.6358677,-70.9641398,Y
PA,MIFFLIN,40.6015019,-77.557698,Y
WI,DANE,43.0671715,-89.394186,Y
CO,DENVER,39.7421021,-104.9606525,Y
MD,PRINCE GEORGES,38.9811047,-76.8250415,Y
NY,SARATOGA,43.0881209,-73.7784015,Y
ME,PROVIDENCE,,,Y
OH,SENECA,41.1141253,-83.1975005,Y
OH,CUYAHOGA,41.2772569,-81.8531284,Y
RI,NEWPORT,41.497352,-71.306187,Y
CA,SONOMA,38.47978,-122.7296742,Y
OH,FRANKLIN,39.9951132,-83.0162027,Y
DC,DISTRICT OF COLUMBIA,38.9003748,-77.030475,Y
WA,CHELAN,47.422588,-120.316734,Y
NY,ULSTER,41.8548906,-74.2974257,Y
MI,WASHTENAW,42.2556471,-83.6953658,Y
NY,SARATOGA,42.8656311,-73.820942,Y
AK,KANABEC,45.8746785,-93.2912559,Y
VT,WINDHAM,42.8433331,-72.5655889,Y
TX,TYLER,30.7750004,-94.4212232,N
OH,HAMILTON,39.1347867,-84.5031779,Y
OR,DOUGLAS,43.38533,-123.3366725,Y
AZ,YUMA,32.6750224,-114.6487645,Y
TX,BEXAR,29.536291,-98.523102,Y
PA,WASHINGTON,40.1809477,-80.2204457,Y
CA,VENTURA,34.2779171,-119.2737514,Y
KS,LEAVENWORTH,39.2823464,-94.8966354,Y
LA,WINN PARISH,31.9245673,-92.6446359,Y
NC,FORSYTH,35.744229,-81.1230335,Y
FL,MIAMI-DADE,25.80122,-80.186789,Y
AZ,MARICOPA,33.3781087,-111.8959841,Y
MO,BUCHANAN,39.7881074,-94.7988573,Y
MN,POLK,47.7709646,-96.6232795,Y
PA,ALLEGHENY,40.3954911,-79.8811659,Y
NM,GRANT,32.7763629,-108.2766313,Y
AL,TALLADEGA,33.4531723,-86.7874587,Y
MI,KENT,42.9710128,-85.6672976,Y
PA,CENTRE,40.904722,-78.235043,Y
MI,MIDLAND,43.6552372,-84.2266032,Y
AZ,PINAL,32.5170419,-110.8884831,Y
MA,SUFFOLK,42.3397805,-71.1048012,Y
WI,WAUKESHA,43.0532501,-88.3656957,Y
NY,NASSAU,40.7914613,-73.6582428,Y
WA,JEFFERSON,47.9196871,-122.7029337,Y
PA,CENTRE,40.904722,-78.235043,Y
TN,FRANKLIN,35.2080537,-86.0938733,Y
NY,MONROE,43.1553119,-77.6195194,Y
MD,BALTIMORE CITY,39.288332,-76.64912,Y
GA,FULTON,33.743023,-84.4127497,Y
SC,PICKENS,34.8293693,-82.5735751,Y
OR,ALLEGHENY,40.3463272,-80.0537332,Y
DC,DISTRICT OF COLUMBIA,38.9340121,-77.0395127,Y
DC,DISTRICT OF COLUMBIA,38.8831272,-76.9766375,Y
NJ,SOMERSET,40.469228,-74.682986,Y
PA,ALLEGHENY,40.4572118,-80.0078136,Y
NY,NEW YORK,40.774061,-73.9623221,Y
NY,NEW YORK,40.8412426,-73.9409706,Y
GA,DEKALB,33.8017072,-84.3117153,Y
MA,ESSEX,42.4566633,-70.9499822,Y
KS,FINNEY,37.9688686,-100.8826783,Y
OH,LUCAS,41.6901901,-83.6363596,Y
CA,LOS ANGELES,33.8326128,-118.1271262,Y
CA,NEVADA,39.3250383,-120.2006987,Y
IL,COOK,41.9052523,-87.6422725,Y
IL,MARION,38.6227182,-88.9609245,Y
CA,MARIPOSA,37.499543,-119.9840801,Y
CA,YUBA,39.12753,-121.545734,Y
NJ,ATLANTIC,39.643333,-74.7836274,N
AZ,MARICOPA,33.3734362,-111.880753,Y
FL,DUVAL,30.2653838,-81.6145965,Y
OR,JOSEPHINE,42.175104,-123.6444751,Y
MD,HOWARD,39.2116364,-76.8861629,Y
MT,SILVER BOW,45.998553,-112.5420594,Y
NY,NEW YORK,40.780204,-73.958779,Y
NJ,HUDSON,40.7402608,-74.0611794,Y
WA,KING,47.6499333,-122.3084015,Y
CA,ORANGE,33.6380314,-117.6113491,Y
NC,SPARTANBURG,35.0316719,-81.9697604,Y
NH,ROCKINGHAM,42.7833391,-71.217106,Y
PA,PHILADELPHIA,40.0613312,-75.1681752,Y
PA,PHILADELPHIA,40.0613768,-75.1682413,Y
NY,NEW YORK,40.7655053,-73.9542437,Y
MO,GREENE,37.0729067,-93.2252548,Y
NY,NEW YORK,40.7888848,-73.9540435,Y
FL,BARROW,33.9308323,-83.7744961,Y
MD,BALTIMORE,39.406789,-76.6085791,Y
TX,FORT BEND,29.5948972,-95.6029666,Y
AL,CHILTON,32.7886974,-86.8710345,Y
DC,DISTRICT OF COLUMBIA,38.9044622,-77.046282,Y
NY,NEW YORK,40.7646499,-73.9543198,Y
MA,SUFFOLK,42.3330467,-71.0736404,Y
NJ,PASSAIC,40.9176289,-74.1441126,Y
IL,COOK,42.0627116,-88.0343737,Y
CA,LOS ANGELES,34.0300298,-118.4810131,Y
NV,WASHOE,39.463896,-119.776101,Y
CA,ALAMEDA,37.8031859,-122.266987,Y
CA,LOS ANGELES,34.059243,-118.2137265,Y
WI,MILWAUKEE,42.879218,-88.001246,Y
OH,FRANKLIN,39.9951132,-83.0162027,Y
MN,STEARNS,45.5829642,-94.2067623,Y
OH,WAYNE,40.8235264,-81.9043245,Y
RI,PROVIDENCE,41.8179779,-71.411417,Y
TX,FORT BEND,29.6053135,-95.6423291,Y
FL,BROWARD,26.0577339,-80.2513969,Y
MA,SUFFOLK,42.3372871,-71.102142,Y
AK,FAIRBANKS NORTH STAR,64.8300268,-147.7435858,Y
CO,DENVER,39.7710754,-105.0027121,Y
CA,LOS ANGELES,34.1599802,-118.3238211,Y
NY,BRONX,40.8560285,-73.8463633,Y
CA,RIVERSIDE,33.948597,-117.3962341,Y
PA,MONTGOMERY,39.9567969,-75.1398913,Y
IN,TIPPECANOE,40.4067396,-86.8274467,Y
PA,ALLEGHENY,40.4439509,-79.9602689,Y
WA,SNOHOMISH,47.9618782,-122.2105239,Y
NJ,ESSEX,40.7177333,-74.2484471,Y
NY,MONROE,43.149543,-77.5989287,Y
PA,HUNTINGDON,40.486188,-78.0143758,Y
IL,MADISON,38.899225,-90.159379,Y
AZ,PHILADELPHIA,40.0077478,-75.122964,Y
KS,WYANDOTTE,39.0571845,-94.6104903,Y
CA,KLAMATH,42.2529461,-121.7871987,Y
WA,KING,47.6499333,-122.3084015,Y
MD,PRINCE GEORGES,39.065778,-76.86292,Y
KY,MCCRACKEN,37.0702583,-88.701339,Y
NY,ORANGE,41.3278724,-74.1944299,Y
VI,SAINT THOMAS,18.318421,-64.865778,Y
MA,SUFFOLK,42.3632847,-71.068958,Y
FL,ORANGE,28.4498151,-81.3989628,Y
FL,MARTIN,27.286622,-80.2225351,Y
TX,JEFFERSON,30.0953445,-94.1207331,Y
NC,FORSYTH,36.090271,-80.2714172,Y
CA,MARIN,37.9381077,-122.5190966,Y
MD,ANNE ARUNDEL,39.1461286,-76.6303958,Y
SC,SPARTANBURG,34.9787699,-81.8938323,Y
PA,JUNIATA,40.5764571,-77.3813427,Y
NC,WAKE,35.8168577,-78.6151412,Y
WA,KING,47.3171341,-122.2223883,Y
ID,LINCOLN,48.3930239,-115.5464054,Y
PA,ALLEGHENY,40.3546002,-79.8370961,Y
FL,HILLSBOROUGH,28.0249322,-82.4906102,Y
WA,SNOHOMISH,47.9139968,-122.0954094,Y
WA,KING,47.3171341,-122.2223883,Y
GA,FULTON,34.0352407,-84.3391686,Y
MA,NEW YORK,40.7643076,-73.9542869,Y
CA,SACRAMENTO,38.541603,-121.4605716,Y
ID,CANYON,43.5854739,-116.5703559,Y
DC,DISTRICT OF COLUMBIA,38.9347963,-77.0319178,Y
NY,NEW YORK,40.7643316,-73.9542559,Y
NC,YANCEY,35.8335844,-82.1820903,Y
CA,VENTURA,34.181133,-118.953331,Y
HI,HONOLULU,21.4300338,-158.179899,Y
IL,COOK,41.8746646,-87.6771887,Y
IL,COOK,41.8717744,-87.6754047,Y
NY,LORAIN,41.4178003,-82.1285383,Y
WA,SNOHOMISH,47.9040149,-122.2060794,Y
NY,ERIE,42.8987607,-78.8902316,Y
HI,BERKS,,,Y
WA,CHELAN,47.4067059,-120.3214286,Y
CO,BOULDER,39.950986,-105.1527692,Y
OH,FRANKLIN,39.9837229,-82.8451725,Y
WA,KING,47.6039634,-122.3241159,Y
NY,NEW YORK,40.7432031,-73.9865218,Y
NJ,UNION,40.6475099,-74.4043213,Y
CT,FAIRFIELD,41.2028634,-73.1317439,Y
NH,HILLSBOROUGH,42.7998428,-71.5459289,Y
MA,SUFFOLK,42.3347731,-71.0720022,Y
KY,LAUREL,37.1167702,-84.0948917,Y
WA,SUFFOLK,42.344037,-71.098896,Y
MA,SUFFOLK,42.3348727,-71.0721548,Y
VA,SALEM,37.27452,-80.019886,Y
MT,LEWIS AND CLARK,46.5893683,-112.0058611,Y
OR,MULTNOMAH,45.4969272,-122.6840952,Y
ND,MERCER,47.2760503,-101.781923,Y
OK,CLEVELAND,35.228794,-97.426243,Y
GA,GWINNETT,33.8591572,-83.982404,Y
NY,NEW YORK,40.7646499,-73.9543198,Y
MA,BRISTOL,41.6264351,-70.9382343,Y
WA,JEFFERSON,48.1053438,-122.7893646,Y
CO,LARIMER,40.3970334,-105.1378878,Y
KS,WYANDOTTE,39.0571845,-94.6104903,Y
NC,DURHAM,36.0447546,-78.8973943,Y
CA,RIVERSIDE,33.6666423,-117.3016629,Y
CT,NEW HAVEN,41.2990846,-72.9328315,Y
CA,SAN FRANCISCO,37.7819184,-122.4143344,Y
